NOTES FOR MIGRATION TEAM,Name,Description,Region,Type,City,Partners,Image 1,Image 2,Image 3,Image 4,Image 5,Library,Shop,Restaurant,Additional Restaurants ,Bar,Gym,Spa,Jacuzzi,Pool,Sauna ,Steam Room,Massage,Elevator,Laundry,Room Service,Meals Available,Food & Drink Description,WiFi,Phone Signal,Capacity,Year Built,Minimum Age,Check in Time,Check Out Time,Inspected by 1,Date 1,Inspection Notes 1,Inspected by 2,Date 2,Inspection Notes 2,Inspected by 3,Date 3,Inspection Notes 3,What we like about this hotel,We think its worth noting,Recommendations,Swooper,What they say about this accommodation,Video URL,FAQs,"Location
(Ground Accommodation only)",Breakfast End Time,"Check in Time
(with ranges)","Check Out Time
(with ranges)"
,Mandarin Oriental,"Experience a slice of luxury at this 5-star hotel in Santiago, celebrated as one of the city's finest. As part of a world-renowned luxury brand, they offer a blend of style and sophistication. Their serene outside gardens and swimming pool with a cascading waterfall create a peaceful escape from the city's vibrant energy. Whether you enjoy fine dining, love amenities like pools and spas, or appreciate exceptional service, this hotel is an excellent choice for your stay in Santiago.",Santiago,Premium Hotel,Santiago,Southbound,https://imgix.swoop-patagonia.com/SWO_4_Carys_Mandarin-Oriental-Swimming-Pool.HEIC,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Matetic Vineyard,Why not stay in a beautiful winery estate just 50 miles from Santiago airport? This peaceful all-inclusive retreat is ideal for both wine lovers and those simply wanting some R&R at the end of their adventure. They have a lovely pool and gardens filled with palm trees. You'll have the chance to take a biodynamic tour of the site to see how they make their delicious EQ and Coralillo brands of wine. Their 5-course lunch or dinner with wine pairing served at the Equilibrio Restaurant is not to be missed!,Santiago,Premium Hotel,Santiago,Southbound,https://imgix.swoop-patagonia.com/SWO_4_MATETIC_RTD_CELLAR1.jpg,https://imgix.swoop-patagonia.com/SWO_4_MATETIC_RTD_EXTERIOR3.jpg,https://imgix.swoop-patagonia.com/Matetic_4_RTD-Jardines.jpg,https://imgix.swoop-patagonia.com/Matetic_4_RTD_group.jpg,https://imgix.swoop-patagonia.com/Matetic_4_RTD_wine-selection.jpg,FALSE,TRUE,TRUE,FALSE,TRUE,No,Included,Included,Included,No,Included,Included,TRUE,Included,TRUE,"Breakfast, Lunch, Dinner, Snacks",,TRUE,TRUE,30,2010,,15:00:00,11:00:00,David,2024-11-01,,Melinda,2024-03-01,,Peter,2022-10-01,,"<ul style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;""><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Pristine and sun-drenched green grounds—a little slice of heaven—only 90 minutes from Santiago city centre.</li><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The wine! Great tastings, winery tours, excursions in the vineyards and of course, wine served with every meal. You can eat, sleep, breathe and drink wine.</li><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Lovely, classical rooms both comfortable and large.</li><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Top-notch Chilean cuisine, produced locally or grown themselves, served within a unique circular restaurant setting.&nbsp;</li><li style=""--tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Exploring the vineyards on foot, bike and van.&nbsp;</li><li style=""--tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The pool area has double lounge beds with netting plus lounge chairs for extra comfort.</li></ul>","<ul><li>The aesthetics and decor are not high-end luxury but it has a nice, sophisticated feel.&nbsp;</li><li>The reception/wine-selling area could do with a separate space for those coming for the day and those staying at La Casona.</li></ul>",,Iain Rylance,"If you want to rest your weary limbs after more thrilling adventures and hikes down south, I think Matetic is a fantastic option before making your journey home.",,,,,15:00,11:00
,Mil810,"Located in the heart of town, Mil810 offers a warm and modern atmosphere, ideal for a relaxing escape, for those with simple accommodation expectations. There are excellent, unobstructed views of the Beagle Channel and the snow-capped peaks of the Fuegian Andes (especially from the rooftop restaurant). Reviewers consistently praise the friendly and helpful staff, who make you feel at home. There is 24-hour reception and you're only a few blocks from the main streets of Ushuaia.",Tierra del Fuego,Standard Hotel,Ushuaia,Tierra Turismo,https://imgix.swoop-patagonia.com/SWO_3_Chloe_ALL-Mil810-view.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Mine Hotel,"Located in central Palermo Soho, with just 20 rooms, Mine has a cosy, homely feel but still manages to capture the fun bohemian buzz of Palermo. It has a garden with a pool and also a bar/restaurant that offers a happy hour. The hotel is filled with natural light and is very colourful; the rooms are quite small for a 3-4* hotel but the location and atmosphere outweighs this.",Buenos Aires,Boutique Hotel,Buenos Aires,H&T,https://imgix.swoop-patagonia.com/HT_5_HT_ALL_Mine.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Mirador del Lago,"A superb well-located hotel, away from the hustle and bustle the town centre, yet only 500m walk to the downtown area. With ample views over the Lake Argentino, we’d recommend the superior rooms as they’re larger and boast more of a view. The buffet breakfast is one of the best in El Calafate and the spacious communal and garden areas allow for guests to relax outside of their rooms if desired.",Los Glaciares,Premium Hotel,El Calafate,Walk Patagonia,https://imgix.swoop-patagonia.com/MIRADORDELLAGO_4_MIRADORDELLAGO_RTD_Hotel-Mirador-del-Lago.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Mountain Lodge,"With space to sleep just 12 people, this charming little mountain home, makes for a culturally interesting, cosy base to return to after your days out on the trails. There are private rooms, a shared bathroom, hot water and delicious meals served by the lovely Anita. This is a great choice if you are looking for a little more comfort and ease but still a rich hiking experience.",CL Lakes,Refugio,Cochamo,Southbound,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Nayara Alto Atacama,"An oasis of calm nestled in the Atacama Desert. Around 3km north of the town centre, Nayara Alto Atacama is a luxurious all-inclusive resort. It stands out for its 'Andescape' philosophy, seeking to fit seamlessly into its surrounding environment in every way possible. Its adobe construction and well-kept desert garden take inspiration from local culture and tradition. You'll enjoy gourmet cuisine and the bar opens to a terrace with fire pits. Rejuvenate in the spa where there are five outdoor swimming pools and two hot tubs all the while surrounded by breathtaking desert landscapes. The hotel also has an excellent location for astral tours due to zero light pollution.",Atacama,Luxury Lodge,San Pedro de Atacama,Southbound,https://imgix.swoop-patagonia.com/Alto_Atacama.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Noi Casa Atacama,"Well situated in San Pedro de Atacama, this boutique hotel offers a warm embrace amid the breathtaking scenery of Northern Chile. They have bright, spacious rooms adorned with local touches and luxurious amenities. Wake up to mystical salt flats, fiery volcanoes, and otherworldly rock formations – all from your private terrace! They serve regional cuisine and you can indulge in traditional spa treatments or simply soak up the sun by the pool. NOI Atacama offers a great combination of comfort and luxury under the endless Atacama sky (and stars).",Atacama,Standard Hotel,San Pedro de Atacama,Southbound,https://imgix.swoop-patagonia.com/SWO_4_RTD_Noi-Atacama.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Noi Indigo,"Hotel Noi Indigo is a modern boutique spa hotel with views overlooking Last Hope Sound, just a stone's throw from the town. Its open communal spaces, hammocks and roof-top jacuzzis give it a relaxed feel. Enjoy buffet breakfasts and varied evening meals in the modern but cosy restaurant. Rooms are cosy and intimate, with subtle decor, lighting and open-plan bathrooms. The Indigo offers four different types of rooms - Deluxe, Deluxe Superior, Junior Suite and Suite.",Torres del Paine,Premium Boutique Hotel,Puero Natales,"Cascada, Chile Nativo, Southbound",https://imgix.swoop-patagonia.com/Indigo.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Noi Vitacura,"A stay at Noi is refined and sophisticated. Relax in the spa, enjoy exquisite dining and experience sunset from the rooftop pool and bar. This hotel feels 5-star, but without the associated price tag, and its modern architecture is an attraction in itself. Situated close to both Bicentenary Park and San Cristobal Hill, you’re never far away from the green lungs of the capital.",Santiago,Premium Hotel,Santiago,Southbound,https://imgix.swoop-patagonia.com/NOI_4_NOI_RTD_NOI-VITACURA.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Nomades,"Nomades mixes modern architecture with rustic art: there are animal skins on the floors and soft furnishings and photos of Tehuelche people on the walls. It gets the best of both worlds in Coyhaique with its perfect location - walk out of the front door and you're minutes from the central square, look out of the bedroom windows and you've got views of the Simpson Reserve and river. Service is relatively hands-off, but if you are happy to be self-sufficient and would rather see the river from your shower than have overly interested hosts, then this is a great choice.",Aysen,Premium Hotel,Coyhaique,Senderos Aysen,https://imgix.swoop-patagonia.com/HOTEL_4_HOTEL_RTD_Nomades_Coyhaique_Hotels_.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Nothofagus,"Just a 10-min walk from the bus station, you'll be made to feel right at home by the accommodating owners of this Swiss chalet-styled B&B. Already good value for a clean and cheerful stay, you can stretch your money even further by choosing one of their rooms that shares a bathroom between two.",Los Glaciares,Standard Hotel,El Chalten,Walk Patagonia,https://imgix.swoop-patagonia.com/Nothafagus.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Nuss,"Located in a converted convent, this 22 room hotel is chic and trendy. It has a rooftop plunge pool and sun deck and is just around the corner from the main bars and restaurants of Palermo Soho. We don't advise staying on a Friday or Saturday night unless you plan to be out with the night owls. It was lovingly restored in 2009 and does an excellent job of combining the classic Spanish style with the modern touches and styles of Buenos Aires.",Buenos Aires,Premium Hotel,Buenos Aires,H&T,https://imgix.swoop-patagonia.com/HT_5_HT_ALL_Nuss.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Oceano Patagonia,"An unbeatable location - walk straight on to the beach from your bedroom! This self catering accommodation has stunning views of Pirámides beach, and the ocean flanked by dramatic cliffs in the distance. The accommodation is eco-friendly, and has a small kitchenette and sofa area allowing you to prepare meals at your convenience. Wonderful staff, modern design, clean and comfortable rooms.",Peninsula Valdes,Standard Hotel,Puerto Pirámides,Causana Viaje,https://imgix.swoop-patagonia.com/HOTEL_4_HOTEL_RTD_Oceano_Patagonia_Valdes.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Palafito 1326 Hotel Boutique,"This boutique hotel, set in a traditional palafito in Castro, offers a glimpse into Chilote culture. Built on wooden stilts over the water, the hotel reflects the island’s heritage, where locals fished from their homes at high tide and collected seashells at low tide. The warm wooden interior and inviting communal spaces—dining room, terrace, and reading room— create a homely atmosphere. The location is perfect for exploring the bay and it’s a 15-minute walk to the main square and UNESCO-listed Franciscan Church. The casino is also nearby. Seaview rooms are recommended to avoid traffic noise. From the rooftop terrace, you can enjoy watching small boats, the changing tides, and local birdlife, including swans and kingfishers. Terraza 1326, the top-floor restaurant, serves good meals with lovely views. Friendly, English-speaking staff and great breakfasts complete the experience.",CL Lakes,Boutique Hotel,Chiloe,Birds Chile,https://imgix.swoop-patagonia.com/DoubleRoom_Palafito.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Palo Santo,"This hotel has a modern design with charm and a lovely atmosphere. It was set up by Buenos Aires native Pablo Porolli - who had a dream to build a green hotel in the middle of the city. It's the first sustainable urban hotel in Argentina. Built according to LEED (Leadership in Energy and Environmental Design) standards, Palo Santo is a responsible hotel with green architecture based on the presence of vertical gardens and a comprehensive environmental program that includes the different branches of sustainable building.",Buenos Aires,Boutique Hotel,Buenos Aires,H&T,https://imgix.swoop-patagonia.com/SWO_4_RTD_Palo-Santo-Premium-Room.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Paradise,"An old colonial property, set in beautiful gardens, located just a few minutes' walk from Pirámides beach. The rooms are tastefully decorated and the on-site restaurant is one of the best in town.",Peninsula Valdes,Standard Hotel,Puerto Pirámides,Causana Viaje,https://imgix.swoop-patagonia.com/HOTEL_4_HOTEL_RTD_Paradise_Valdes.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,No,No,No,No,No,No,No,FALSE,No,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
,Patagonia Camp,"Patagonia Camp is located just outside the boundaries of Torres del Paine National Park, overlooking the serene waters of Lake Toro. The camp consists of a series of secluded luxury yurts linked by a raised wooden walkway that weaves its way through the forested slopes overlooking the lake and the Paine massif. A separate restaurant high-end cuisine. Each yurt is finished to the finest standard, with en-suite bathroom and private terrace with lake views. Higher categories come with an outdoor Jacuzzi for true pampering. Patagonia Camp is designed to connect you as closely as possible to the tranquillity of nature, and has helped pioneer some of the highest possible environmental operating standards in Patagonia. Patagonia Camp: Essental information: Located south of Torres del Paine National Park on the shores of Lake Toro - Multiple excursions to choose from daily - Large variety of private or off-the-beaten-track excursions - Paddleboarding, kayaking and fishing can be done independently on the lake - Refined and intimate atmosphere, designed for for those wanting a little more privacy",Torres del Paine,Glamping,Torres del Paine,Patagonia Camp,https://imgix.swoop-patagonia.com/PATCAMP_4_RTD_December-2024-drone-shot.jpg,https://imgix.swoop-patagonia.com/PATCAMP_4_RTD_December-2024-yurts.jpg,https://imgix.swoop-patagonia.com/PATCAMP_4_RTD_December-2024-Yurt-Front-Lake-.jpeg,https://imgix.swoop-patagonia.com/PATCAMP_4_RTD_December-2024-tamabo-grande.jpeg,https://imgix.swoop-patagonia.com/PATCAMP_4_RTD_December-2024-dining-room.jpeg,TRUE,TRUE,TRUE,FALSE,TRUE,No,Included,Included,No,Included,No,Included,FALSE,Included,FALSE,"Breakfast, Lunch, Dinner, Snacks, Box Lunch",,TRUE,FALSE,40,2012,,13:00:00,10:00:00,Imogen,2024-11-01,,Marcela,2024-04-01,,Danny,2023-04-01,"When I arrived the manager and all the staff greeted us with open arms and we were made right at home, they were so helpful. After lunch they recommend some self-guided walks we could do inside the 38,000 hectare reserve where the camp is located. I grabbed my camera after an amazing lunch and went for a walk in the forest. I was over the moon to find a chuncho (austral pygmy owl) only a few hundred metres away from the camp. As a birdwatcher this was high on my listy and made my first day so much more special.","<ul style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;""><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">relaxed and peaceful location</span>, away from the hustle and bustle of the park. </li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Lie in bed at night and watch the celestial display through the central dome in your yurt roof.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">All the yurts are private, with your&nbsp;<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">own decking looking over the forest and/or the lake. F</span>or real luxury, upgrade to a jacuzzi yurt.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">A<span style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">&nbsp;variety of excursions</span>&nbsp;flexible to your needs: physically challenging and gentle. Hike iconic trails and off-the-beaten-track.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Partake in small group guided activities or upgrade to private excursions if you wish.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The property's private land is filled with trails that you can take on your own to admire the incredible views and get away from the crowds of Torres del Paine.</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">The WIFI internet connection is great, but only available in the restaurant / communal spaces.</li></ul>",<ul><li>Patagonia Camp is very popular meaning it is often fully booked at peak times in the season.</li><li>It is at least a 1-hour drive from the main trails so those wanting to see 'the highlight hikes' of Torres del Paine then expect to be in a vehicle for at least 2 hours per day. The passing landscapes are amazing!</li><li>The wind can be very strong in Torres del Paine and make the yurts flap noisily disturbing sleep. Patagonia Camp do provide earplugs for this.</li><li>The group excursions need a minimum number of guests to confirm so while your wishes will be taken into account they're not guaranteed to run. If this is an issue then choose private excursions.</li><li>The Shared Program includes a one-way transfer from/to El Calafate or Punta Arenas for guests staying 4 nights+. You will have to pay extra for one leg of the journey if not wanting to go through Puerto Natales.&nbsp;</li></ul>,,Imogen Mahon,"The only trouble with basing yourself at Patagonia Camp to explore Torres del Paine is that the property is so beautiful and serene that you won’t want to leave. If time allows, build in an extra day to sleep in, relax, and immerse yourself in the landscape - or at least in the private jacuzzi!",https://www.youtube.com/watch?v=W0TdHWnQqvg,,,,13:00,10:00
